poppy,719,independent,354,0.49235048678720444,no
spanner,3,independent,2,0.6666666666666666,yes
openstack-ansible-os_swift_sync,12,rackspace,7,0.5833333333333334,yes
instack,104,red hat,91,0.875,yes
puppet-ceilometer,413,red hat,173,0.4188861985472155,no
self-healing-sig,5,suse,5,1.0,yes
nova-zvm-virt-driver,199,ibm,193,0.9698492462311558,yes
kosmos,23,nec,6,0.2608695652173913,no
ara-web,1,red hat,1,1.0,yes
freezer,514,hp,214,0.4163424124513619,no
loci-requirements,20,rackspace,14,0.7,yes
oslo.serialization,133,red hat,27,0.20300751879699247,no
puppet-swift,453,red hat,153,0.33774834437086093,no
openstack-service-broker,2,red hat,2,1.0,yes
fuel-plugin-nsxv,128,mirantis,127,0.9921875,yes
inception,83,at&t,60,0.7228915662650602,yes
charm-vault,40,canonical,39,0.975,yes
openstack-ansible-os_searchlight,30,rackspace,14,0.4666666666666667,no
fuel-plugin-6wind-virtual-accelerator,40,6wind,40,1.0,yes
networking-brocade,63,brocade,47,0.746031746031746,yes
python-barbicanclient,321,independent,95,0.29595015576323985,no
charm-interface-odl-controller-api,2,canonical,2,1.0,yes
cloudroast,684,rackspace,615,0.8991228070175439,yes
group-based-policy-ui,70,independent,24,0.34285714285714286,no
fuel-ui,2751,mirantis,2652,0.9640130861504908,yes
networking-ovs-dpdk,265,intel,145,0.5471698113207547,yes
monasca-ui,282,hp,133,0.4716312056737589,no
vmware-nsx-tempest-plugin,150,vmware,122,0.8133333333333334,yes
bilean,67,kylin cloud,51,0.7611940298507462,yes
puppet-openstack_spec_helper,63,red hat,33,0.5238095238095238,yes
app-catalog-ui,41,pnnl,30,0.7317073170731707,yes
networking-opencontrail,30,codilime,17,0.5666666666666667,yes
manila-tempest-plugin,196,mirantis,47,0.23979591836734693,no
python-cueclient,30,hpe,10,0.3333333333333333,no
snap-keystone,27,canonical,26,0.9629629629629629,yes
stx-manifest,9,wind river system,6,0.6666666666666666,yes
python-designateclient,10,suse,3,0.3,no
metalsmith,77,red hat,77,1.0,yes
networking-spp,12,va linux,8,0.6666666666666666,yes
charm-deployment-guide,20,canonical,19,0.95,yes
os-win,255,cloudbase solutions,231,0.9058823529411765,yes
ansible-role-sudoers,2,red hat,2,1.0,yes
storlets,378,ntt,212,0.5608465608465608,yes
networking-powervm,174,ibm,163,0.9367816091954023,yes
performance-docs,73,mirantis,56,0.7671232876712328,yes
openstack-ansible-os_masakari,28,rackspace,15,0.5357142857142857,yes
oslo.cache,132,ibm,33,0.25,no
shotgun,70,mirantis,59,0.8428571428571429,yes
nova-powervm,630,ibm,606,0.9619047619047619,yes
xstatic-jasmine,6,red hat,2,0.3333333333333333,no
airship-drydock,284,at&t,244,0.8591549295774648,yes
loci-neutron,18,rackspace,12,0.6666666666666666,yes
charm-designate-bind,43,canonical,38,0.8837209302325582,yes
fuel-plugin-nova-nfs,7,orange,4,0.5714285714285714,yes
heat-dashboard,372,independent,57,0.1532258064516129,no
congress,1172,vmware,572,0.4880546075085324,no
ansible-role-k8s-glance,13,independent,13,1.0,yes
puppet-pacemaker,170,red hat,141,0.8294117647058824,yes
networking-hpe,7,hp,4,0.5714285714285714,yes
charm-ceph,131,canonical,92,0.7022900763358778,yes
monasca-api,1163,hp,451,0.38779019776440243,no
opencafe,215,rackspace,195,0.9069767441860465,yes
charm-mistral,2,canonical,1,0.5,yes
election,153,rackspace,57,0.37254901960784315,no
gnocchi,1199,red hat,884,0.737281067556297,yes
masakari-specs,3,ntt,2,0.6666666666666666,yes
zaqar-tempest-plugin,31,red hat,6,0.1935483870967742,no
networking-h3c,2,h3c,2,1.0,yes
fuxi,68,huawei,26,0.38235294117647056,no
nova-dpm,136,ibm,127,0.9338235294117647,yes
devstack-plugin-nfs,5,red hat,5,1.0,yes
cookbook-openstack-compute,618,rackspace,206,0.3333333333333333,no
stx-gui,10,wind river system,6,0.6,yes
charm-cinder-ceph,131,canonical,125,0.9541984732824428,yes
